seq_id,pos,cand_id,stratum,dist,surrogate,true_delta,true_delta_self,true_delta_future
0,14,11,near,1.0958458185195923,0.3131524920463562,-22.044692993164062,-9.528681755065918,-12.515998840332031
0,14,13,near,1.146373987197876,0.2579445540904999,-39.58544921875,-5.896157264709473,-33.68927001953125
0,14,290,near,1.1593420505523682,0.319172739982605,-27.31103515625,-10.788033485412598,-16.522979736328125
0,14,286,near,1.2235074043273926,0.29589545726776123,-16.038421630859375,-11.112198829650879,-4.926204681396484
0,14,284,near,1.2360936403274536,0.32047903537750244,-27.46905517578125,-10.664483070373535,-16.804553985595703
0,14,287,near,1.2393251657485962,0.314810186624527,-24.673370361328125,-11.833159446716309,-12.840187072753906
0,14,357,near,1.2705532312393188,0.3067571222782135,-80.99163818359375,-13.313078880310059,-67.67853546142578
0,14,338,near,1.281787395477295,0.25593429803848267,-26.875457763671875,-10.636919975280762,-16.238525390625
0,14,318,near,1.291475534439087,0.13153669238090515,-21.352874755859375,-11.845744132995605,-9.507129669189453
0,14,329,near,1.2945623397827148,0.31074613332748413,-32.8134765625,-11.236260414123535,-21.577194213867188
0,14,319,near,1.3116869926452637,0.2726459503173828,-22.089141845703125,-12.351094245910645,-9.738048553466797
0,14,326,near,1.3280912637710571,0.3416559398174286,-25.065841674804688,-12.043412208557129,-13.022411346435547
0,14,393,near,1.341539740562439,0.2729570269584656,-28.446182250976562,-11.66784954071045,-16.778316497802734
0,14,351,near,1.348292589187622,0.28708308935165405,-30.157745361328125,-12.07695484161377,-18.080768585205078
0,14,257,near,1.352995753288269,0.38004761934280396,-11.7208251953125,-10.536343574523926,-1.1844711303710938
0,14,262,near,1.3568470478057861,0.4104573428630829,-22.403839111328125,-11.673489570617676,-10.730331420898438
0,14,14,near,1.3571603298187256,0.26187920570373535,-13.494293212890625,-9.42674732208252,-4.067535400390625
0,14,468,near,1.3573822975158691,0.1410468965768814,-25.32196044921875,-11.85949993133545,-13.462455749511719
0,14,379,near,1.3585575819015503,0.3166506886482239,-17.23089599609375,-11.717154502868652,-5.513725280761719
0,14,355,near,1.3626431226730347,0.3229648470878601,-20.599334716796875,-12.019064903259277,-8.580257415771484
0,14,25,near,1.3639681339263916,0.32744574546813965,-16.851348876953125,-12.831631660461426,-4.019691467285156
0,14,373,near,1.3685380220413208,0.09961766004562378,-24.892776489257812,-10.813239097595215,-14.079521179199219
0,14,198,near,1.3691285848617554,0.11363152414560318,-40.06854248046875,-18.86508274078369,-21.203453063964844
0,14,422,near,1.3835312128067017,0.315687358379364,-32.579559326171875,-12.289332389831543,-20.290206909179688
0,14,281,near,1.4019551277160645,0.3663216233253479,-16.921142578125,-12.268010139465332,-4.653110504150391
0,14,26,near,1.4029572010040283,0.31263428926467896,-56.21665954589844,-12.096718788146973,-44.11992645263672
0,14,416,near,1.4068284034729004,0.32033443450927734,-27.073684692382812,-13.068732261657715,-14.004932403564453
0,14,389,near,1.425580620765686,0.2615484893321991,-25.270233154296875,-13.586174964904785,-11.684043884277344
0,14,340,near,1.4308011531829834,0.30383962392807007,-18.726303100585938,-12.592068672180176,-6.134220123291016
0,14,8,near,1.441632628440857,0.26695123314857483,-45.58245849609375,-11.212456703186035,-34.3699951171875
0,14,428,near,1.4519366025924683,0.35994669795036316,-41.587860107421875,-13.588431358337402,-27.999412536621094
0,14,366,near,1.4524348974227905,0.20295384526252747,-68.4501953125,-13.691452980041504,-54.75874328613281
0,14,423,near,1.4535313844680786,0.2285422533750534,-24.54766845703125,-11.944869041442871,-12.602783203125
0,14,314,near,1.4565672874450684,0.2655724287033081,-36.34246826171875,-12.41867733001709,-23.923782348632812
0,14,345,near,1.4609013795852661,0.33053267002105713,-31.26116943359375,-13.523926734924316,-17.737228393554688
0,14,550,near,1.4610775709152222,0.14165300130844116,-24.236602783203125,-11.982151985168457,-12.254444122314453
0,14,1,near,1.465904712677002,0.2464568316936493,-89.75900268554688,-11.977627754211426,-77.78135681152344
0,14,460,near,1.473906397819519,0.17305094003677368,-23.33770751953125,-12.581971168518066,-10.755729675292969
0,14,532,near,1.4739993810653687,0.27503660321235657,-36.372283935546875,-15.56992244720459,-20.802352905273438
0,14,526,near,1.475193738937378,0.21165050566196442,-134.33944702148438,-14.453747749328613,-119.88569641113281
0,14,30,near,1.4754985570907593,0.21662428975105286,-97.695556640625,-10.391512870788574,-87.30404663085938
0,14,481,near,1.4758687019348145,0.23389896750450134,-28.843551635742188,-13.205397605895996,-15.638145446777344
0,14,307,near,1.485291838645935,0.17820462584495544,-17.52081298828125,-10.693207740783691,-6.8275909423828125
0,14,553,near,1.4889968633651733,0.16315309703350067,-96.03793334960938,-13.6432523727417,-82.39468383789062
0,14,475,near,1.4926538467407227,0.1751062572002411,-26.987869262695312,-14.050854682922363,-12.936996459960938
